CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
017515,173,11,03,3,2,37,10,5,5,3,7,1,0.0,8.0,0.0,4,5, ,371.107208251953,4,017515-173-11-03,37.0,1,3.0,7.0,5.0,1.0,0,1
017515,173,11,04,5,2,11,3,0,,,,,0.0,0.0,0.0,4,5, ,371.107208251953,4,017515-173-11-04,11.0,0,,,,,0,0
017516,026,11,01,1,2,55,1, ,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-026-11-01,55.0,1,3.0,,2.0,1.0,0,0
017516,026,11,02,3,2,21,7,1,3,3,7,1,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-026-11-02,21.0,1,3.0,7.0,3.0,1.0,0,0
017516,026,11,03,5,1,4,1, ,,,,,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-026-11-03,4.0,0,,,,,0,0
017516,038,11,01,1,2,53,3,0,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,2,017516-038-11-01,53.0,1,3.0,,2.0,1.0,0,0
017516,038,11,02,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4, ,301.637145996094,2,017516-038-11-02,11.0,0,,,,,0,0
017516,050,11,01,1,1,56,3,0,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,2,017516-050-11-01,56.0,1,3.0,,2.0,1.0,0,0
017516,050,11,02,3,1,24,10,5, , , , ,0.0,8.0,0.0,4,4, ,301.637145996094,2,017516-050-11-02,24.0,1,,,,0.0,0,1
017516,061,11,01,1,2,48,4,0,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-061-11-01,48.0,1,3.0,,2.0,1.0,0,0
017516,061,11,02,2,1,43,1, ,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-061-11-02,43.0,1,3.0,,2.0,1.0,0,0
017516,061,11,03,3,2,12,4,0,,,,,0.0,0.0,0.0,4,4, ,301.637145996094,3,017516-061-11-03,12.0,0,,,,,0,0
017516,084,11,01,1,1,54,1, ,4,3,7,1,0.0,0.0,0.0,4,4, ,301.637145996094,2,017516-084-11-01,54.0,1,3.0,7.0,4.0,1.0,0,0
017516,084,11,02,2,2,52,3,0,2,3, ,1,0.0,0.0,0.0,4,4, ,301.637145996094,2,017516-084-11-02,52.0,1,3.0,,2.0,1.0,0,0
017516,095,11,01,1,1,42,3,0,4,3,7,1,0.0,0.0,9.0,4,4, ,301.637145996094,4,017516-095-11-01,42.0,1,3.0,7.0,4.0,1.0,1,0
017516,095,11,02,2,2,51,6,5, , , , ,0.0,0.0,0.0,4,4, ,301.637145996094,4,017516-095-11-02,51.0,1,,,,0.0,0,0
017516,095,11,03,3,2,17,5,4, , , , ,0.0,0.0,0.0,4,4, ,301.637145996094,4,017516-095-11-03,17.0,1,,,,0.0,0,0
017516,095,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,4,4, ,301.637145996094,4,017516-095-11-04,13.0,0,,,,,0,0
017517,016,11,01,1,2,40,4,0, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,3,017517-016-11-01,40.0,1,,,,0.0,0,0
017517,016,11,02,3,1,18,6,5,4,1,2,5,0.0,8.0,0.0,4,4, ,371.107208251953,3,017517-016-11-02,18.0,1,1.0,2.0,4.0,0.0,0,1
017517,016,11,03,6,1,82,3,3, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,3,017517-016-11-03,82.0,1,,,,0.0,0,0
017517,033,11,01,1,1,40,4,0,4,3,7,1,0.0,8.0,0.0,4,4, ,371.107208251953,5,017517-033-11-01,40.0,1,3.0,7.0,4.0,1.0,0,1
017517,033,11,02,2,2,42,3,0,5,3,7,1,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-033-11-02,42.0,1,3.0,7.0,5.0,1.0,0,0
017517,033,11,03,3,1,16,5,2, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-033-11-03,16.0,1,,,,0.0,0,0
017517,033,11,04,3,1,9,3,0,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-033-11-04,9.0,0,,,,,0,0
017517,033,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-033-11-05,3.0,0,,,,,0,0
017517,056,11,01,1,1,37,6,5,2,3, ,1,0.0,8.0,9.0,4,4, ,371.107208251953,5,017517-056-11-01,37.0,1,3.0,,2.0,1.0,1,1
017517,056,11,02,2,2,36,8,3, , , , ,0.0,8.0,0.0,4,4, ,371.107208251953,5,017517-056-11-02,36.0,1,,,,0.0,0,1
017517,056,11,03,3,1,15,5,3, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-056-11-03,15.0,1,,,,0.0,0,0
017517,056,11,04,3,1,12,4,0,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-056-11-04,12.0,0,,,,,0,0
017517,056,11,05,3,2,2,,,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,5,017517-056-11-05,2.0,0,,,,,0,0
017517,073,11,01,1,2,36,3,0,4,3,7,1,0.0,0.0,0.0,4,4, ,371.107208251953,2,017517-073-11-01,36.0,1,3.0,7.0,4.0,1.0,0,0
017517,073,11,02,3,1,6,2,2,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,2,017517-073-11-02,6.0,0,,,,,0,0
017517,110,11,01,1,2,46,3,0,2,3, ,1,0.0,0.0,0.0,4,4, ,371.107208251953,3,017517-110-11-01,46.0,1,3.0,,2.0,1.0,0,0
017517,110,11,02,3,2,25,8,3,3,2,2,1,0.0,8.0,0.0,4,4, ,371.107208251953,3,017517-110-11-02,25.0,1,2.0,2.0,3.0,0.0,0,1
017517,110,11,03,3,1,16,5,4, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,3,017517-110-11-03,16.0,1,,,,0.0,0,0
017517,129,11,01,1,1,35,6,5,2,3, ,1,0.0,8.0,9.0,4,4, ,371.107208251953,6,017517-129-11-01,35.0,1,3.0,,2.0,1.0,1,1
017517,129,11,02,2,2,40,6,5,5,3,7,1,0.0,0.0,9.0,4,4, ,371.107208251953,6,017517-129-11-02,40.0,1,3.0,7.0,5.0,1.0,1,0
017517,129,11,03,3,2,16,5,3, , , , ,0.0,0.0,0.0,4,4, ,371.107208251953,6,017517-129-11-03,16.0,1,,,,0.0,0,0
017517,129,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,6,017517-129-11-04,8.0,0,,,,,0,0
017517,129,11,05,3,2,8,3,0,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,6,017517-129-11-05,8.0,0,,,,,0,0
017517,129,11,06,3,2,0,,,,,,,0.0,0.0,0.0,4,4, ,371.107208251953,6,017517-129-11-06,0.0,0,,,,,0,0
017518,057,11,01,1,1,32,7,2,4, ,1,5,0.0,8.0,0.0,4,5, ,350.246429443359,1,017518-057-11-01,32.0,1,,1.0,4.0,0.0,0,1
017518,079,11,01,1,1,43,8,3,2,2, ,1,0.0,8.0,9.0,4,5, ,350.246429443359,6,017518-079-11-01,43.0,1,2.0,,2.0,0.0,1,1
017518,079,11,02,2,2,35,8,3,2,3, ,1,0.0,8.0,0.0,4,5, ,350.246429443359,6,017518-079-11-02,35.0,1,3.0,,2.0,1.0,0,1
017518,079,11,03,3,2,16,5,4, , , , ,0.0,0.0,0.0,4,5, ,350.246429443359,6,017518-079-11-03,16.0,1,,,,0.0,0,0
017518,079,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,4,5, ,350.246429443359,6,017518-079-11-04,13.0,0,,,,,0,0
017518,079,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,4,5, ,350.246429443359,6,017518-079-11-05,11.0,0,,,,,0,0
017518,079,11,06,3,1,6,2,3,,,,,0.0,0.0,0.0,4,5, ,350.246429443359,6,017518-079-11-06,6.0,0,,,,,0,0
017518,101,11,01,1,2,57,3,4,2,3, ,1,0.0,0.0,0.0,4,5, ,350.246429443359,1,017518-101-11-01,57.0,1,3.0,,2.0,1.0,0,0
017518,146,11,01,1,2,36,6,5,3, ,5,5,0.0,8.0,9.0,4,5, ,350.246429443359,2,017518-146-11-01,36.0,1,,5.0,3.0,0.0,1,1
017518,146,11,02,3,1,12,4,0,,,,,0.0,0.0,0.0,4,5, ,350.246429443359,2,017518-146-11-02,12.0,0,,,,,0,0
017518,169,11,01,1,1,55,4,0,2,3, ,1,0.0,0.0,9.0,4,5, ,350.246429443359,4,017518-169-11-01,55.0,1,3.0,,2.0,1.0,1,0
017518,169,11,02,2,2,41,4,0,5,3,7,1,0.0,0.0,0.0,4,5, ,350.246429443359,4,017518-169-11-02,41.0,1,3.0,7.0,5.0,1.0,0,0
017518,169,11,03,3,1,21,7,1,4,3,7,1,0.0,8.0,0.0,4,5, ,350.246429443359,4,017518-169-11-03,21.0,1,3.0,7.0,4.0,1.0,0,1
017518,169,11,04,3,1,19,6,5,4,3,7,1,0.0,8.0,0.0,4,5, ,350.246429443359,4,017518-169-11-04,19.0,1,3.0,7.0,4.0,1.0,0,1
017518,192,11,01,1,2,48,11,2,3, ,1,5,4.0,8.0,9.0,4,5, ,350.246429443359,3,017518-192-11-01,48.0,1,,1.0,3.0,0.0,1,1
017518,192,11,02,3,1,22,10,5,3,1,7,1,0.0,8.0,0.0,4,5, ,350.246429443359,3,017518-192-11-02,22.0,1,1.0,7.0,3.0,1.0,0,1
017518,192,11,03,3,1,18,9,1, , , , ,0.0,8.0,0.0,4,5, ,350.246429443359,3,017518-192-11-03,18.0,1,,,,0.0,0,1
017519,010,11,01,1,1,56,10,5,3, ,1,5,0.0,0.0,9.0,4,4,1,1180.70959472656,3,017519-010-11-01,56.0,1,,1.0,3.0,0.0,1,0
017519,010,11,02,2,2,52,9,5,3, ,1,5,0.0,0.0,9.0,4,4,1,1180.70959472656,3,017519-010-11-02,52.0,1,,1.0,3.0,0.0,1,0
017519,010,11,03,3,2,21,9,4, , , , ,0.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-010-11-03,21.0,1,,,,0.0,0,1
017519,025,11,01,1,1,58,11,2,3, ,1,5,4.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-025-11-01,58.0,1,,1.0,3.0,0.0,1,1
017519,025,11,02,3,1,22,9,3, , , , ,0.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-025-11-02,22.0,1,,,,0.0,0,1
017519,025,11,03,3,2,22,9,2, , , , ,0.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-025-11-03,22.0,1,,,,0.0,0,1
017519,030,11,01,1,2,78,6,5, , , , ,0.0,0.0,0.0,4,4,1,1180.70959472656,1,017519-030-11-01,78.0,1,,,,0.0,0,0
017519,050,11,01,1,2,42,11,2,3, ,1,5,4.0,0.0,9.0,4,4,1,1180.70959472656,2,017519-050-11-01,42.0,1,,1.0,3.0,0.0,1,0
017519,050,11,02,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4,1,1180.70959472656,2,017519-050-11-02,11.0,0,,,,,0,0
017519,057,12,01,1,2,44,1, ,2,3, ,1,0.0,0.0,0.0,4,4,1,1180.70959472656,5,017519-057-12-01,44.0,1,3.0,,2.0,1.0,0,0
017519,057,12,02,2,1,49,3,0,2,3, ,1,0.0,0.0,0.0,4,4,1,1180.70959472656,5,017519-057-12-02,49.0,1,3.0,,2.0,1.0,0,0
017519,057,12,03,3,2,18,6,5, , , , ,0.0,0.0,0.0,4,4,1,1180.70959472656,5,017519-057-12-03,18.0,1,,,,0.0,0,0
017519,057,12,04,3,2,14,5,2, , , , ,0.0,0.0,0.0,4,4,1,1180.70959472656,5,017519-057-12-04,14.0,1,,,,0.0,0,0
017519,057,12,05,3,2,6,2,3,,,,,0.0,0.0,0.0,4,4,1,1180.70959472656,5,017519-057-12-05,6.0,0,,,,,0,0
017519,057,22,01,1,1,25,6,5,2,3, ,1,0.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-057-22-01,25.0,1,3.0,,2.0,1.0,0,1
017519,057,22,02,2,2,23,10,5,2,3, ,1,0.0,8.0,0.0,4,4,1,1180.70959472656,3,017519-057-22-02,23.0,1,3.0,,2.0,1.0,0,1
017519,057,22,03,3,1,5,2,2,,,,,0.0,0.0,0.0,4,4,1,1180.70959472656,3,017519-057-22-03,5.0,0,,,,,0,0
017520,002,11,01,1,2,48,3,0,3,3,7,1,0.0,8.0,0.0,4,4,1,1004.53894042969,4,017520-002-11-01,48.0,1,3.0,7.0,3.0,1.0,0,1
017520,002,11,02,3,2,22,9,1,4,2,7,1,0.0,8.0,0.0,4,4,1,1004.53894042969,4,017520-002-11-02,22.0,1,2.0,7.0,4.0,1.0,0,1
017520,002,11,03,3,1,16,5,4, , , , ,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-002-11-03,16.0,1,,,,0.0,0,0
017520,002,11,04,7,2,79,1, , , , , ,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-002-11-04,79.0,1,,,,0.0,0,0
017520,021,11,01,1,2,50,8,5,3, ,1,5,4.0,0.0,9.0,4,4,1,1004.53894042969,4,017520-021-11-01,50.0,1,,1.0,3.0,0.0,1,0
017520,021,11,02,3,1,20,6,5, , , , ,0.0,8.0,0.0,4,4,1,1004.53894042969,4,017520-021-11-02,20.0,1,,,,0.0,0,1
017520,021,11,03,3,1,20,6,5, , , , ,0.0,8.0,0.0,4,4,1,1004.53894042969,4,017520-021-11-03,20.0,1,,,,0.0,0,1
017520,021,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-021-11-04,11.0,0,,,,,0,0
017520,040,11,01,1,2,58,4,5, , , , ,0.0,8.0,0.0,4,4,1,1004.53894042969,2,017520-040-11-01,58.0,1,,,,0.0,0,1
017520,040,11,02,3,2,26,10,5,3,1,2,5,0.0,8.0,0.0,4,4,1,1004.53894042969,2,017520-040-11-02,26.0,1,1.0,2.0,3.0,0.0,0,1
017520,040,11,03,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,1004.53894042969,2,017520-040-11-03,,0,,,,,0,0
017520,091,11,01,1,1,47,1, ,2,3, ,1,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-091-11-01,47.0,1,3.0,,2.0,1.0,0,0
017520,091,11,02,2,2,47,3,0,2,3, ,1,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-091-11-02,47.0,1,3.0,,2.0,1.0,0,0
017520,091,11,03,3,1,27,6,5,4,3,7,3,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-091-11-03,27.0,1,3.0,7.0,4.0,1.0,0,0
017520,091,11,04,5,1,6,2,3,,,,,0.0,0.0,0.0,4,4,1,1004.53894042969,4,017520-091-11-04,6.0,0,,,,,0,0
017520,108,11,01,1,2,31,3,0,2,3, ,1,0.0,0.0,9.0,4,4,1,1004.53894042969,3,017520-108-11-01,31.0,1,3.0,,2.0,1.0,1,0
017520,108,11,02,3,2,13,5,1,,,,,0.0,0.0,0.0,4,4,1,1004.53894042969,3,017520-108-11-02,13.0,0,,,,,0,0
017520,108,11,03,3,1,8,3,0,,,,,0.0,0.0,0.0,4,4,1,1004.53894042969,3,017520-108-11-03,8.0,0,,,,,0,0
017520,143,11,01,1,1,58,4,0,2,3, ,1,0.0,0.0,9.0,4,4,2,1004.53894042969,2,017520-143-11-01,58.0,1,3.0,,2.0,1.0,1,0
017520,143,11,02,2,2,54,3,0,2,3, ,1,0.0,0.0,9.0,4,4,2,1004.53894042969,2,017520-143-11-02,54.0,1,3.0,,2.0,1.0,1,0
017521,001,11,01,1,1,46,6,5,1,1, ,1,0.0,0.0,0.0,4,5,1,371.107208251953,3,017521-001-11-01,46.0,1,1.0,,1.0,0.0,0,0
017521,001,11,02,2,2,36,10,5, , , , ,0.0,8.0,0.0,4,5,1,371.107208251953,3,017521-001-11-02,36.0,1,,,,0.0,0,1
017521,001,11,03,3,1,17,5,2, , , , ,0.0,0.0,0.0,4,5,1,371.107208251953,3,017521-001-11-03,17.0,1,,,,0.0,0,0
017521,022,11,01,1,1,66,3,1, , , , ,0.0,0.0,0.0,4,5,1,371.107208251953,5,017521-022-11-01,66.0,1,,,,0.0,0,0
017521,022,11,02,2,2,65,1, , , , , ,0.0,0.0,0.0,4,5,1,371.107208251953,5,017521-022-11-02,65.0,1,,,,0.0,0,0
017521,022,11,03,3,2,37,6,5,2,3, ,1,0.0,8.0,0.0,4,5,1,371.107208251953,5,017521-022-11-03,37.0,1,3.0,,2.0,1.0,0,1
017521,022,11,04,5,2,19,6,5, , , , ,0.0,8.0,0.0,4,5,1,371.107208251953,5,017521-022-11-04,19.0,1,,,,0.0,0,1
017521,022,11,05,5,1,13,5,2,,,,,0.0,0.0,0.0,4,5,1,371.107208251953,5,017521-022-11-05,13.0,0,,,,,0,0
017521,060,11,01,1,2,45,4,0, , , , ,0.0,8.0,0.0,4,5,2,371.107208251953,6,017521-060-11-01,45.0,1,,,,0.0,0,1
017521,060,11,02,3,1,22,6,5,4,1,2,3,0.0,0.0,0.0,4,5,2,371.107208251953,6,017521-060-11-02,22.0,1,1.0,2.0,4.0,0.0,0,0
017521,060,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,4,5,2,371.107208251953,6,017521-060-11-03,11.0,0,,,,,0,0
017521,060,11,04,3,1,9,3,0,,,,,0.0,0.0,0.0,4,5,2,371.107208251953,6,017521-060-11-04,9.0,0,,,,,0,0
017521,060,11,05,3,2,27,6,5, , , , ,0.0,0.0,0.0,4,5,2,371.107208251953,6,017521-060-11-05,27.0,1,,,,0.0,0,0
017521,060,11,06,5,1,10,3,0,,,,,0.0,0.0,0.0,4,5,2,371.107208251953,6,017521-060-11-06,10.0,0,,,,,0,0
017521,078,11,01,1,1,79,4,5,4,3,7,1,0.0,0.0,0.0,4,5,1,371.107208251953,3,017521-078-11-01,79.0,1,3.0,7.0,4.0,1.0,0,0
017521,078,11,02,2,2,63,1, ,2,3, ,1,0.0,0.0,0.0,4,5,1,371.107208251953,3,017521-078-11-02,63.0,1,3.0,,2.0,1.0,0,0
017521,078,11,03,3,1,21,6,5,4,3,7,1,0.0,8.0,0.0,4,5,1,371.107208251953,3,017521-078-11-03,21.0,1,3.0,7.0,4.0,1.0,0,1
017522,031,11,01,1,2,69,5,2, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,1,017522-031-11-01,69.0,1,,,,0.0,0,0
017522,052,11,01,1,2,49,4,0,2,3, ,1,0.0,0.0,0.0,4,5,1,312.826477050781,1,017522-052-11-01,49.0,1,3.0,,2.0,1.0,0,0
017522,052,11,02,0, , ,,,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,1,017522-052-11-02,,0,,,,,0,0
017522,095,11,01,1,2,83,3,3,2,3, ,1,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-095-11-01,83.0,1,3.0,,2.0,1.0,0,0
017522,095,11,02,3,2,64,5,1, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-095-11-02,64.0,1,,,,0.0,0,0
017522,095,11,03,5,2,20,6,5, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-095-11-03,20.0,1,,,,0.0,0,0
017522,158,11,01,1,2,39,4,0, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-158-11-01,39.0,1,,,,0.0,0,0
017522,158,11,02,3,2,10,3,0,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-158-11-02,10.0,0,,,,,0,0
017522,158,11,03,3,2,6,2,2,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,3,017522-158-11-03,6.0,0,,,,,0,0
017522,178,11,01,1,1,48,4,0,2,3, ,1,0.0,0.0,0.0,4,5,1,312.826477050781,2,017522-178-11-01,48.0,1,3.0,,2.0,1.0,0,0
017522,178,11,02,2,2,54,4,0,5,3,7,1,0.0,0.0,0.0,4,5,1,312.826477050781,2,017522-178-11-02,54.0,1,3.0,7.0,5.0,1.0,0,0
017522,178,11,03,0, , ,,,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,2,017522-178-11-03,,0,,,,,0,0
017523,025,11,01,1,2,46,5,1,2,3, ,1,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-025-11-01,46.0,1,3.0,,2.0,1.0,0,0
017523,025,11,02,3,2,16,5,4, , , , ,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-025-11-02,16.0,1,,,,0.0,0,0
017523,025,11,03,3,1,14,5,3,2,3, ,1,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-025-11-03,14.0,1,3.0,,2.0,1.0,0,0
017523,025,11,04,3,2,11,3,0,,,,,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-025-11-04,11.0,0,,,,,0,0
017523,025,11,05,0, , ,,,,,,,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-025-11-05,,0,,,,,0,0
017523,044,11,01,1,2,53,1, ,5,2,7,1,0.0,0.0,0.0,4,4,1,350.246429443359,6,017523-044-11-01,53.0,1,2.0,7.0,5.0,1.0,0,0
017523,044,11,02,2,1,54,6,5,2,2, ,1,0.0,8.0,0.0,4,4,1,350.246429443359,6,017523-044-11-02,54.0,1,2.0,,2.0,0.0,0,1
017523,044,11,03,3,2,25,9,5, , , , ,0.0,8.0,0.0,4,4,1,350.246429443359,6,017523-044-11-03,25.0,1,,,,0.0,0,1
017523,044,11,04,3,2,24,10,5, , , , ,0.0,8.0,0.0,4,4,1,350.246429443359,6,017523-044-11-04,24.0,1,,,,0.0,0,1
017523,044,11,05,3,2,19,9,2, , , , ,0.0,8.0,0.0,4,4,1,350.246429443359,6,017523-044-11-05,19.0,1,,,,0.0,0,1
017523,044,11,06,3,2,27,6,5,3,1,7,1,0.0,8.0,0.0,4,4,1,350.246429443359,6,017523-044-11-06,27.0,1,1.0,7.0,3.0,1.0,0,1
017523,102,11,01,1,1,36,6,5,1,3, ,1,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-102-11-01,36.0,1,3.0,,1.0,1.0,0,0
017523,102,11,02,2,2,34,5,4,2,3, ,1,4.0,8.0,9.0,4,4,1,350.246429443359,4,017523-102-11-02,34.0,1,3.0,,2.0,1.0,1,1
017523,102,11,03,3,1,14,5,2, , , , ,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-102-11-03,14.0,1,,,,0.0,0,0
017523,102,11,04,3,2,7,3,0,,,,,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-102-11-04,7.0,0,,,,,0,0
017523,123,11,01,1,2,80,1, ,2,3, ,1,0.0,0.0,0.0,4,4,1,350.246429443359,4,017523-123-11-01,80.0,1,3.0,,2.0,1.0,0,0
017523,123,11,02,3,1,30,6,5,2,2, ,1,4.0,8.0,0.0,4,4,1,350.246429443359,4,017523-123-11-02,30.0,1,2.0,,2.0,0.0,1,1
017523,123,11,03,5,1,26,9,4,4,2,7,1,0.0,8.0,0.0,4,4,1,350.246429443359,4,017523-123-11-03,26.0,1,2.0,7.0,4.0,1.0,0,1
017523,123,11,04,5,2,23,6,5,3,2,7,1,0.0,8.0,0.0,4,4,1,350.246429443359,4,017523-123-11-04,23.0,1,2.0,7.0,3.0,1.0,0,1
017523,142,11,01,1,2,37,4,0,2,3, ,1,4.0,8.0,0.0,4,4,1,350.246429443359,3,017523-142-11-01,37.0,1,3.0,,2.0,1.0,1,1
017523,142,11,02,3,1,22,10,5,4,3,7,1,0.0,8.0,0.0,4,4,1,350.246429443359,3,017523-142-11-02,22.0,1,3.0,7.0,4.0,1.0,0,1
017523,142,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,4,4,1,350.246429443359,3,017523-142-11-03,13.0,0,,,,,0,0
017524,002,11,01,1,2,51,5,1,4, ,5,5,0.0,0.0,0.0,4,5,1,312.826477050781,3,017524-002-11-01,51.0,1,,5.0,4.0,0.0,0,0
017524,002,11,02,3,2,10,3,0,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,3,017524-002-11-02,10.0,0,,,,,0,0
017524,002,11,03,3,2,7,3,0,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,3,017524-002-11-03,7.0,0,,,,,0,0
017524,042,11,01,1,2,37,5,4, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,4,017524-042-11-01,37.0,1,,,,0.0,0,0
017524,042,11,02,3,2,17,6,5, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,4,017524-042-11-02,17.0,1,,,,0.0,0,0
017524,042,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,4,017524-042-11-03,11.0,0,,,,,0,0
017524,042,11,04,3,1,4,1, ,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,4,017524-042-11-04,4.0,0,,,,,0,0
017524,042,11,05,3,2,19,,,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,4,017524-042-11-05,19.0,0,,,,,0,0
017524,103,11,01,1,1,66,3,3,1,2, ,1,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-103-11-01,66.0,1,2.0,,1.0,0.0,0,0
017524,103,11,02,2,2,58,3,3,5,1,7,1,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-103-11-02,58.0,1,1.0,7.0,5.0,1.0,0,0
017524,123,11,01,1,1,51,6,5, , , , ,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-123-11-01,51.0,1,,,,0.0,0,0
017524,123,11,02,2,2,48,4,0,4,1,2,5,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-123-11-02,48.0,1,1.0,2.0,4.0,0.0,0,0
017524,123,11,03,0, , ,,,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-123-11-03,,0,,,,,0,0
017524,123,11,04,0, , ,,,,,,,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-123-11-04,,0,,,,,0,0
017524,142,11,01,1,1,77,3,3,2,3, ,1,0.0,0.0,0.0,4,5,1,312.826477050781,2,017524-142-11-01,77.0,1,3.0,,2.0,1.0,0,0
017524,142,11,02,2,2,75,3,3, , , , ,0.0,8.0,0.0,4,5,1,312.826477050781,2,017524-142-11-02,75.0,1,,,,0.0,0,1
017525,022,11,01,1,1,49,6,5,2,3, ,1,0.0,8.0,0.0,4,5, ,312.826477050781,4,017525-022-11-01,49.0,1,3.0,,2.0,1.0,0,1
017525,022,11,02,2,2,47,6,5,2,3, ,1,0.0,0.0,0.0,4,5, ,312.826477050781,4,017525-022-11-02,47.0,1,3.0,,2.0,1.0,0,0
017525,022,11,03,3,1,23,9,3, , , , ,0.0,8.0,0.0,4,5, ,312.826477050781,4,017525-022-11-03,23.0,1,,,,0.0,0,1
017525,022,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,4,5, ,312.826477050781,4,017525-022-11-04,13.0,0,,,,,0,0
017525,035,11,01,1,1,59,5,2,2,3, ,1,0.0,0.0,0.0,4,5, ,312.826477050781,3,017525-035-11-01,59.0,1,3.0,,2.0,1.0,0,0
017525,035,11,02,2,2,53,4,0,2,3, ,1,0.0,0.0,0.0,4,5, ,312.826477050781,3,017525-035-11-02,53.0,1,3.0,,2.0,1.0,0,0
017525,035,11,03,3,2,14,5,2, , , , ,0.0,0.0,0.0,4,5, ,312.826477050781,3,017525-035-11-03,14.0,1,,,,0.0,0,0
017525,049,11,01,1,1,29,8,3,4,3,7,1,0.0,0.0,0.0,4,5, ,312.826477050781,3,017525-049-11-01,29.0,1,3.0,7.0,4.0,1.0,0,0
