CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal_2024,Billetera,CreditoFormal_2025,P203_num,Ocupado_num,CreditoFormal_2024_num,CreditoFormal_2025_num,Informal_num,NuevoCredito
16747,39,11,1,1,1,67,6.0,5,2,2, ,1,0.0,8.0,0.0,7,3,1,116.767944335938,2,16747-39-11-1,67.0,1,2.0,,2.0,0.0,0,1,0,1,1,0,0,0.0,0
16747,97,11,1,1,2,51,6.0,5,2,3, ,1,0.0,0.0,0.0,7,3,1,116.767944335938,3,16747-97-11-1,51.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16747,117,11,1,1,2,46,5.0,1,6, ,7,1,0.0,0.0,0.0,7,3,1,116.767944335938,3,16747-117-11-1,46.0,1,,7.0,6.0,1.0,0,0,0,1,1,0,0,1.0,0
16748,2,11,1,1,1,44,6.0,5,4,3,7,1,0.0,8.0,0.0,7,3,1,69.0185699462891,6,16748-2-11-1,44.0,1,3.0,7.0,4.0,1.0,0,1,1,1,1,0,1,1.0,1
16748,49,11,1,1,2,30,9.0,4,3,3,7,1,0.0,8.0,0.0,7,3,1,69.0185699462891,2,16748-49-11-1,30.0,1,3.0,7.0,3.0,1.0,0,1,1,1,1,0,1,1.0,1
16748,62,11,1,1,2,39,6.0,5, , , , ,0.0,8.0,0.0,7,3,1,69.0185699462891,3,16748-62-11-1,39.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
16749,29,11,1,1,2,75,3.0,3,2,3, ,1,0.0,0.0,0.0,7,5,1,123.355690002441,2,16749-29-11-1,75.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16749,45,11,1,1,1,52,3.0,0,2,3, ,1,0.0,0.0,0.0,7,5,1,123.355690002441,1,16749-45-11-1,52.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16749,61,11,1,1,1,36,7.0,1,4,3,7,1,0.0,8.0,0.0,7,5,1,123.355690002441,8,16749-61-11-1,36.0,1,3.0,7.0,4.0,1.0,0,1,1,1,1,0,1,1.0,1
16749,77,11,1,1,2,49,6.0,5,2,3, ,1,0.0,0.0,0.0,7,5,1,123.355690002441,1,16749-77-11-1,49.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16749,94,11,1,1,1,58,3.0,0,4,3,7,1,0.0,0.0,0.0,7,5,1,123.355690002441,2,16749-94-11-1,58.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16749,126,11,1,1,1,47,5.0,3,2,3, ,1,0.0,0.0,0.0,7,5,1,123.355690002441,2,16749-126-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16750,1,11,1,1,1,51,10.0,6,3, ,1,5,0.0,0.0,0.0,7,3,1,133.546859741211,4,16750-1-11-1,51.0,1,,1.0,3.0,0.0,0,0,1,1,1,0,1,0.0,1
16750,15,11,1,1,1,86,4.0,5, , , , ,0.0,0.0,0.0,7,3,1,133.546859741211,4,16750-15-11-1,86.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
16750,26,11,1,1,2,60,8.0,3,3, ,1,5,0.0,0.0,0.0,7,3,1,133.546859741211,2,16750-26-11-1,60.0,1,,1.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
16750,60,11,1,1,2,46,6.0,5,2,3, ,1,0.0,0.0,0.0,7,3,1,133.546859741211,3,16750-60-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16751,2,11,1,1,2,79,1.0, ,2,3, ,1,0.0,0.0,0.0,7,3,1,118.996566772461,5,16751-2-11-1,79.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16751,79,11,1,1,1,69,5.0,4,2,3, ,1,0.0,0.0,0.0,7,3,1,118.996566772461,4,16751-79-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16751,91,11,1,1,1,61,4.0,5,2,3, ,1,0.0,0.0,0.0,7,3,1,118.996566772461,5,16751-91-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16752,26,11,1,1,2,63,5.0,4,2,3, ,1,0.0,8.0,0.0,7,3, ,2.02848243713379,2,16752-26-11-1,63.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16752,63,11,1,1,2,70,6.0,5, , , , ,0.0,0.0,0.0,7,3, ,2.02848243713379,2,16752-63-11-1,70.0,1,,,,0.0,0,0,1,1,1,0,1,0.0,1
16753,98,11,1,1,1,39,7.0,1,3,3,7,1,0.0,8.0,0.0,7,3, ,123.355690002441,3,16753-98-11-1,39.0,1,3.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
16753,137,11,1,1,1,64,6.0,5,2,3, ,1,0.0,0.0,0.0,7,3, ,123.355690002441,3,16753-137-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16784,67,11,1,1,1,44,6.0,5,2,3, ,1,0.0,8.0,0.0,5,6,1,276.022735595703,7,16784-67-11-1,44.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16784,81,11,1,1,1,65,4.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,2,16784-81-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16784,95,11,1,1,1,44,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,5,16784-95-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16784,147,11,1,1,1,54,4.0,0,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,4,16784-147-11-1,54.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16803,55,11,1,1,2,74,1.0, ,2,3, ,1,0.0,0.0,0.0,5,6,1,246.752212524414,2,16803-55-11-1,74.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16803,74,11,1,1,2,45,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,246.752212524414,3,16803-74-11-1,45.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16803,92,11,1,1,2,66,1.0, ,2,3, ,1,0.0,0.0,0.0,5,6,1,246.752212524414,2,16803-92-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16803,129,11,1,1,1,42,6.0,5,4,3,7,1,0.0,8.0,0.0,5,6,1,246.752212524414,1,16803-129-11-1,42.0,1,3.0,7.0,4.0,1.0,0,1,0,1,1,0,0,1.0,0
16803,148,11,1,1,1,80,5.0,2,2,3, ,1,0.0,0.0,0.0,5,6,1,246.752212524414,1,16803-148-11-1,80.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16803,167,11,1,1,1,82,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,246.752212524414,3,16803-167-11-1,82.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16804,21,11,1,1,1,73,3.0,0,1,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,5,16804-21-11-1,73.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16804,24,11,1,1,1,64,1.0, ,4,3,7,1,0.0,0.0,0.0,5,7,1,258.749237060547,4,16804-24-11-1,64.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16804,252,11,1,1,2,33,3.0,0,2,3, ,1,0.0,8.0,0.0,5,7,1,258.749237060547,4,16804-252-11-1,33.0,1,3.0,,2.0,1.0,0,1,1,1,1,0,1,1.0,1
16804,253,11,1,1,1,36,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,4,16804-253-11-1,36.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,125,11,1,1,1,46,4.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,7,16805-125-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,127,11,1,1,2,74,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,1,16805-127-11-1,74.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,128,11,1,1,2,52,1.0, ,5,3,7,1,0.0,0.0,0.0,5,7,1,246.752212524414,3,16805-128-11-1,52.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,285,11,1,1,1,51,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,5,16805-285-11-1,51.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,286,11,1,1,1,41,4.0,0,1,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,8,16805-286-11-1,41.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,287,11,1,1,1,75,3.0,2,2,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,2,16805-287-11-1,75.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16805,289,11,1,1,1,68,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,246.752212524414,3,16805-289-11-1,68.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
16806,191,11,1,1,2,44,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,2,16806-191-11-1,44.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16806,192,11,1,1,2,60,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,4,16806-192-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16806,194,11,1,1,2,70,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,1,16806-194-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16806,397,11,1,1,2,38,4.0,0,5,3,7,1,0.0,0.0,0.0,5,7,2,276.022735595703,5,16806-397-11-1,38.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
16806,399,11,1,1,1,66,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,10,16806-399-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16806,401,11,1,1,2,68,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,1,16806-401-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16807,65,11,1,1,2,45,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16807-65-11-1,45.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16807,66,11,1,1,2,44,3.0,0,1,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16807-66-11-1,44.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16807,169,11,1,1,1,36,6.0,5,4,3,7,1,0.0,8.0,0.0,5,7,1,256.639282226563,5,16807-169-11-1,36.0,1,3.0,7.0,4.0,1.0,0,1,0,1,1,0,0,1.0,0
16807,170,11,1,1,2,77,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,1,16807-170-11-1,77.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16807,171,11,1,1,2,52,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,1,16807-171-11-1,52.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16807,172,11,1,1,1,32,5.0,2,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16807-172-11-1,32.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16808,36,11,1,1,1,84,1.0, ,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,2,16808-36-11-1,84.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16808,37,11,1,1,2,60,3.0,2,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,1,16808-37-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16808,48,11,1,1,1,49,4.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,6,16808-48-11-1,49.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16808,55,11,1,1,2,65,6.0,5,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,1,16808-55-11-1,65.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16809,33,11,1,1,1,36,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,258.749237060547,7,16809-33-11-1,36.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16809,34,11,1,1,1,47,1.0, ,2,3, ,1,0.0,8.0,0.0,5,8,1,258.749237060547,2,16809-34-11-1,47.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16809,35,11,1,1,1,44,3.0,0,1,3, ,1,0.0,8.0,0.0,5,8,1,258.749237060547,8,16809-35-11-1,44.0,1,3.0,,1.0,1.0,0,1,0,1,1,0,0,1.0,0
16809,36,11,1,1,2,60,3.0,3,2,3, ,1,0.0,0.0,0.0,5,8,1,258.749237060547,2,16809-36-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16809,37,11,1,1,1,70,4.0,5,2,3, ,1,0.0,0.0,0.0,5,8,1,258.749237060547,1,16809-37-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,2,11,1,1,1,68,5.0,3,5,3,7,1,0.0,0.0,0.0,5,6,1,256.639282226563,2,16810-2-11-1,68.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,20,11,1,1,1,47,7.0,4,2,3, ,1,0.0,8.0,0.0,5,6,1,256.639282226563,1,16810-20-11-1,47.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16810,30,11,1,1,1,44,5.0,3,1,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,5,16810-30-11-1,44.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,48,11,1,1,2,70,3.0,3,2,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,2,16810-48-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,66,11,1,1,1,46,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,3,16810-66-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,75,11,1,1,2,67,1.0, ,2,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,1,16810-75-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16810,94,11,1,1,2,38,6.0,5,2,3, ,1,0.0,8.0,0.0,5,6,1,256.639282226563,3,16810-94-11-1,38.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16811,3,11,1,1,1,54,3.0,0,1,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,6,16811-3-11-1,54.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16811,10,11,1,1,1,89,4.0,5, , , , ,0.0,0.0,0.0,5,6,1,256.639282226563,1,16811-10-11-1,89.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
16811,16,11,1,1,1,63,9.0,1,3, ,1,5,0.0,0.0,0.0,5,6,1,256.639282226563,1,16811-16-11-1,63.0,1,,1.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
16811,36,11,1,1,1,50,4.0,0,2,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,5,16811-36-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16811,55,11,1,1,2,74,5.0,3,1,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,2,16811-55-11-1,74.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16811,68,11,1,1,2,80,3.0,3,2,3, ,1,0.0,0.0,0.0,5,6,1,256.639282226563,2,16811-68-11-1,80.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16813,73,11,1,1,2,32,6.0,5,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16813-73-11-1,32.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16813,76,11,1,1,1,48,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16813-76-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16813,251,11,1,1,1,64,3.0,4,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16813-251-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16813,253,11,1,1,1,76,3.0,1,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16813-253-11-1,76.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16813,256,11,1,1,1,64,3.0,3,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,6,16813-256-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16814,9,11,1,1,1,75,3.0,2,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,3,16814-9-11-1,75.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16814,12,11,1,1,1,72,4.0,6,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,5,16814-12-11-1,72.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
16814,132,11,1,1,2,76,5.0,3,2,3, ,1,0.0,8.0,0.0,5,7,1,276.022735595703,2,16814-132-11-1,76.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
16814,134,11,1,1,1,38,6.0,5,1,3, ,1,0.0,0.0,0.0,5,7,2,276.022735595703,1,16814-134-11-1,38.0,1,3.0,,1.0,1.0,0,0,1,1,1,0,1,1.0,1
16814,136,11,1,1,1,66,10.0,5,3, ,1,5,0.0,0.0,0.0,5,7,1,276.022735595703,5,16814-136-11-1,66.0,1,,1.0,3.0,0.0,0,0,1,1,1,0,1,0.0,1
16815,130,11,1,1,1,61,1.0, ,2,3, ,1,0.0,0.0,0.0,5,8,1,246.752212524414,2,16815-130-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16815,132,11,1,1,1,30,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,246.752212524414,6,16815-132-11-1,30.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,12,11,1,1,1,58,5.0,2,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,2,16816-12-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,31,11,1,1,2,51,4.0,0,4,3,7,1,0.0,0.0,0.0,5,6,1,276.022735595703,3,16816-31-11-1,51.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,40,11,1,1,2,64,1.0, ,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,1,16816-40-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,89,11,1,1,1,23,6.0,5,4,3,7,1,0.0,0.0,0.0,5,6,1,276.022735595703,4,16816-89-11-1,23.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,97,11,1,1,1,83,4.0,5,1,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,2,16816-97-11-1,83.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16816,107,11,1,1,1,87,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6,1,276.022735595703,3,16816-107-11-1,87.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,135,11,1,1,1,51,5.0,4,4,3,7,1,0.0,0.0,0.0,5,7,1,258.749237060547,4,16817-135-11-1,51.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,136,11,1,1,1,70,4.0,6,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16817-136-11-1,70.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,137,11,1,1,1,64,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16817-137-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,138,11,1,1,2,30,6.0,5,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16817-138-11-1,30.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,139,11,1,1,2,71,3.0,4,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,2,16817-139-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,140,11,1,1,1,50,4.0,0,4,3,7,1,0.0,0.0,0.0,5,7,1,258.749237060547,5,16817-140-11-1,50.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
16817,146,11,1,1,1,57,5.0,2,2,3, ,1,0.0,0.0,0.0,5,7,1,258.749237060547,1,16817-146-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,1,11,1,1,1,43,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,3,16818-1-11-1,43.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,2,11,1,1,1,43,5.0,1,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16818-2-11-1,43.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,3,11,1,1,2,61,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,1,16818-3-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,4,11,1,1,2,31,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,3,16818-4-11-1,31.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,133,11,1,1,1,68,3.0,2,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16818-133-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,134,11,1,1,2,32,4.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,2,16818-134-11-1,32.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,135,11,1,1,1,61,1.0, ,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,2,16818-135-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16818,136,11,1,1,1,40,4.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,256.639282226563,4,16818-136-11-1,40.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16819,78,11,1,1,1,50,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,4,16819-78-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16819,80,11,1,1,2,63,3.0,1,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,3,16819-80-11-1,63.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16819,176,11,1,1,1,30,4.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,4,16819-176-11-1,30.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16819,179,11,1,1,2,39,3.0,0,2,3, ,1,0.0,0.0,0.0,5,7,1,276.022735595703,3,16819-179-11-1,39.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16819,180,11,1,1,1,82,3.0,0,5,3,7,1,0.0,0.0,0.0,5,7,1,276.022735595703,2,16819-180-11-1,82.0,1,3.0,7.0,5.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,9,11,1,1,2,78,1.0, ,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,1,16820-9-11-1,78.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,10,11,1,1,1,54,3.0,0,1,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,5,16820-10-11-1,54.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,11,11,1,1,1,50,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,5,16820-11-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,38,11,1,1,2,67,1.0, ,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,1,16820-38-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,45,11,1,1,1,76,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,2,16820-45-11-1,76.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16820,48,11,1,1,1,76,4.0,5,1,3, ,1,0.0,0.0,0.0,5,8,1,276.022735595703,2,16820-48-11-1,76.0,1,3.0,,1.0,1.0,0,0,0,1,1,0,0,1.0,0
16821,5,11,1,1,1,58,5.0,3,2,3, ,1,0.0,0.0,0.0,5,8,1,256.639282226563,3,16821-5-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16821,6,11,1,1,1,57,4.0,5,2,3, ,1,0.0,0.0,0.0,5,8,1,256.639282226563,2,16821-6-11-1,57.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16821,19,11,1,1,1,50,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,256.639282226563,2,16821-19-11-1,50.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16821,35,11,1,1,1,64,3.0,3,2,3, ,1,0.0,0.0,0.0,5,8,1,256.639282226563,2,16821-35-11-1,64.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16821,37,11,1,1,1,55,3.0,0,2,3, ,1,0.0,0.0,0.0,5,8,1,256.639282226563,5,16821-37-11-1,55.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16822,6,11,1,1,1,69,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6, ,276.022735595703,2,16822-6-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16822,37,11,1,1,1,46,4.0,0,2,3, ,1,0.0,0.0,0.0,5,6, ,276.022735595703,3,16822-37-11-1,46.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16822,60,11,1,1,1,61,3.0,3,2,3, ,1,0.0,0.0,0.0,5,6, ,276.022735595703,3,16822-60-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
16822,71,11,1,1,2,31,6.0,5,4, ,1,5,0.0,8.0,0.0,5,6, ,276.022735595703,3,16822-71-11-1,31.0,1,,1.0,4.0,0.0,0,1,0,1,1,0,0,0.0,0
16822,93,11,1,1,1,38,6.0,5,2,3, ,1,0.0,0.0,0.0,5,6, ,276.022735595703,5,16822-93-11-1,38.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
